Name,Url,PaperCount,AuthorContribution
Ville Mäkelä,https://dl.acm.org/profile/89758718057,1,0.25
Giovanni M. Troiano,https://dl.acm.org/profile/89758637857,1,0.3333333333333333
Sarah Sinclair,https://dl.acm.org/profile/99658731061,1,0.25
Vikas G Ashok,https://dl.acm.org/profile/88158989757,1,0.1111111111111111
Chiaohui Chang,https://dl.acm.org/profile/99658731163,1,0.14285714285714285
Xu Li,https://dl.acm.org/profile/99658731254,1,0.2
Hongwei Ng,https://dl.acm.org/profile/81548021768,1,0.2
Miles Padgett,https://dl.acm.org/profile/81548021392,1,0.16666666666666666
Anbarasan Thangapalam,https://dl.acm.org/profile/99658731494,1,0.16666666666666666
John S Webb,https://dl.acm.org/profile/81548021659,1,0.3333333333333333
Reginald E Bryant,https://dl.acm.org/profile/88158850457,1,0.14285714285714285
Ulrich Burgbacher,https://dl.acm.org/profile/87959433857,1,0.5
Seonjoo Kim,https://dl.acm.org/profile/81548021593,1,0.2
Birgit Lugrin,https://dl.acm.org/profile/99658731967,1,0.2
Sara Borgström,https://dl.acm.org/profile/81548021587,1,0.14285714285714285
Leila Aflatoony,https://dl.acm.org/profile/87959405257,1,0.5
Bupjae Lee,https://dl.acm.org/profile/81553974256,1,0.14285714285714285
Lisen Schultz,https://dl.acm.org/profile/81548021586,1,0.14285714285714285
Zlatko Franjcic,https://dl.acm.org/profile/87959331957,1,0.25
Nana Shinshi,https://dl.acm.org/profile/99658731776,1,0.3333333333333333
Debaleena Chattopadhyay,https://dl.acm.org/profile/89758733557,1,0.5
Huichuan Xia,https://dl.acm.org/profile/99658735104,1,0.25
Nova Ahmed,https://dl.acm.org/profile/87958813457,1,0.2
Giovanni Campagna,https://dl.acm.org/profile/99658738765,1,0.25
Xiaojun Meng,https://dl.acm.org/profile/99658738788,1,0.16666666666666666
Jayakorn Vongkulbhisal,https://dl.acm.org/profile/87658971357,1,0.14285714285714285
Jaejeung Kim,https://dl.acm.org/profile/99658731999,1,0.2
Cheng Xu,https://dl.acm.org/profile/99658732443,1,0.25
Tobias Kiefer,https://dl.acm.org/profile/87958892857,1,0.25
Giuliano Maciocci,https://dl.acm.org/profile/81548021279,1,0.2
Yuxuan Li,https://dl.acm.org/profile/99659884722,1,0.2
Jingyi Liu,https://dl.acm.org/profile/99659884720,1,0.2
Tim Zum Hoff,https://dl.acm.org/profile/99660005112,1,0.3333333333333333
Rahat Jahangir Rony,https://dl.acm.org/profile/99659072066,1,0.2
Numair Khan,https://dl.acm.org/profile/60000000498,1,0.25
Marius Pallisgaard Olsen,https://dl.acm.org/profile/99658642275,1,0.25
Hsuanyu Chen,https://dl.acm.org/profile/99658732815,1,0.14285714285714285
Bishakh Chandra Ghosh,https://dl.acm.org/profile/99658733620,1,0.16666666666666666
Shaikh Shawon Arefin Shimon,https://dl.acm.org/profile/99658733629,1,0.2
Toshiyuki Hagiya,https://dl.acm.org/profile/81554407756,1,0.5
Dennis Wolf,https://dl.acm.org/profile/99658733790,1,0.16666666666666666
Manuel Demmler,https://dl.acm.org/profile/99658733815,1,0.2
Richard Bowman,https://dl.acm.org/profile/81548021388,1,0.16666666666666666
Partha Sarathi Paul,https://dl.acm.org/profile/99658734322,1,0.16666666666666666
Gennaro Imperatore,https://dl.acm.org/profile/81548021166,1,0.3333333333333333
Haluk Ozduman,https://dl.acm.org/profile/99658734363,1,0.3333333333333333
Dan Odell,https://dl.acm.org/profile/99658732633,1,1.0
Rajinder S Sodhi,https://dl.acm.org/profile/81548021276,1,0.2
Nyi-Nyi Htun,https://dl.acm.org/profile/99658734445,1,0.25
Punyotai Thamjamrassri,https://dl.acm.org/profile/99658734810,1,0.2
Yihharn Chiang,https://dl.acm.org/profile/99658734859,1,0.16666666666666666
Antony Cousin,https://dl.acm.org/profile/81548021091,1,0.3333333333333333
Hayato Hess,https://dl.acm.org/profile/99658734976,1,0.16666666666666666
Hanul Sieger,https://dl.acm.org/profile/81548021086,1,0.16666666666666666
Fuyin Cherng,https://dl.acm.org/profile/87959160457,1,0.25
David P Quigley,https://dl.acm.org/profile/87959033757,1,0.2
Jungtai King,https://dl.acm.org/profile/87958979557,1,0.25
Tiare Feuchtner,https://dl.acm.org/profile/87958930557,1,0.3333333333333333
Andrea Vianello,https://dl.acm.org/profile/81548020676,1,0.3333333333333333
Johanna Pirker,https://dl.acm.org/profile/87259468157,1,0.3333333333333333
Yuhsin Lai,https://dl.acm.org/profile/99659886055,1,0.14285714285714285
Clemens Schartmüller,https://dl.acm.org/profile/99658739379,1,0.25
Huaichun Shih,https://dl.acm.org/profile/99658737381,1,0.14285714285714285
Sergey Leksikov,https://dl.acm.org/profile/99658737526,1,0.2
Dung Nguyen,https://dl.acm.org/profile/99658737648,1,0.16666666666666666
Krista Sanders,https://dl.acm.org/profile/99658737746,1,0.125
Mariam Hassib,https://dl.acm.org/profile/87958747857,1,0.2
Jérémy Frey,https://dl.acm.org/profile/87958676257,1,0.16666666666666666
Jan Dittrich,https://dl.acm.org/profile/81548020680,1,0.3333333333333333
Myungwook Ahn,https://dl.acm.org/profile/81554868956,1,0.25
Yi-Chieh Lee,https://dl.acm.org/profile/87958662957,1,0.25
Dimitra Gkatzia,https://dl.acm.org/profile/99658736988,1,0.3333333333333333
André Pomp,https://dl.acm.org/profile/99658741465,1,0.25
Hsin-Ruey Tsai,https://dl.acm.org/profile/99658729330,1,0.2
Bahador Saket,https://dl.acm.org/profile/81553824356,1,0.2
Louis-Pierre Bergé,https://dl.acm.org/profile/99658639558,1,0.25
Karim El Batran,https://dl.acm.org/profile/99658642813,1,0.5
Jonatan Martinez Muñoz,https://dl.acm.org/profile/99658639075,1,0.25
Sunggeun Ahn,https://dl.acm.org/profile/99658638580,1,0.25
Jo Briggs,https://dl.acm.org/profile/81549187556,1,0.5
Gary Perelman,https://dl.acm.org/profile/99658638439,1,0.25
Philipp Krieter,https://dl.acm.org/profile/81550898056,1,0.5
Wolfgang Büschel,https://dl.acm.org/profile/81548870956,1,0.25
James Marsanico,https://dl.acm.org/profile/99658638381,1,0.16666666666666666
Sijie Yang,https://dl.acm.org/profile/99658642854,1,0.2
Niklas Hillgren,https://dl.acm.org/profile/99658639564,1,0.25
Haynes Sheppard,https://dl.acm.org/profile/99658638278,1,0.2
Anna Lavygina,https://dl.acm.org/profile/99658636774,1,0.2
Kleomenis Katevas,https://dl.acm.org/profile/99658636666,1,0.3333333333333333
Ryo Hashimoto,https://dl.acm.org/profile/99658651477,1,0.25
Mickaël Fourgeaud,https://dl.acm.org/profile/99658656853,1,0.2
Laura Haverinen,https://dl.acm.org/profile/81548020683,1,0.2
Kristine Holbø,https://dl.acm.org/profile/81548020897,1,0.5
Simon Ismair,https://dl.acm.org/profile/99658738605,1,0.25
Stephanie Tai,https://dl.acm.org/profile/99658740903,1,0.125
Matt Yurdana,https://dl.acm.org/profile/99658739912,1,0.3333333333333333
Xiying Wang,https://dl.acm.org/profile/87259405657,1,0.5
Ghazal Fahimi,https://dl.acm.org/profile/99658740020,1,0.2
Hyunjin Ahn,https://dl.acm.org/profile/87958624857,1,0.2
Frank Soong,https://dl.acm.org/profile/81548020570,1,0.16666666666666666
Hanaë Rateau,https://dl.acm.org/profile/87259198157,1,0.25
Chihya Shen,https://dl.acm.org/profile/87258892957,1,0.25
Helmut Munz,https://dl.acm.org/profile/81548020566,1,0.25
Christopher Pentoney,https://dl.acm.org/profile/87258750457,1,0.3333333333333333
Jonathan Ledgard,https://dl.acm.org/profile/99658740413,1,0.14285714285714285
Guanyun Wang,https://dl.acm.org/profile/87258679957,1,0.1
Ipek Baz,https://dl.acm.org/profile/81556230756,1,0.3333333333333333
Chengcheng Huang,https://dl.acm.org/profile/99658740569,1,0.5
Hajin Lim,https://dl.acm.org/profile/81556243456,1,0.2
Ricardo Tarrasch,https://dl.acm.org/profile/99658736715,1,0.2
Brian Nguyen,https://dl.acm.org/profile/99658740054,1,0.125
Jianwei Lai,https://dl.acm.org/profile/87958818257,1,0.3333333333333333
Christoph Gebhardt,https://dl.acm.org/profile/87958643057,1,0.2
David Johnson,https://dl.acm.org/profile/99658738325,1,0.25
Stefan Karg,https://dl.acm.org/profile/99658735406,1,0.16666666666666666
Nan Qin,https://dl.acm.org/profile/99658735707,1,0.2
Weiluan Tseng,https://dl.acm.org/profile/99658736446,1,0.14285714285714285
Sarah Morrison-Smith,https://dl.acm.org/profile/87958779557,1,0.2
Hungyu Tseng,https://dl.acm.org/profile/87958763057,1,0.25
Jimmy Ho,https://dl.acm.org/profile/99658736622,1,0.14285714285714285
Lennart Fahlén,https://dl.acm.org/profile/81548021077,1,0.2
Ingvar Olsson,https://dl.acm.org/profile/81548021076,1,0.2
Dale Hildebrandt,https://dl.acm.org/profile/81554643756,1,0.25
Yuheng Wang,https://dl.acm.org/profile/99659884726,1,0.1111111111111111
Chungchiao Chang,https://dl.acm.org/profile/99659886229,1,0.2
Mika Hiltunen,https://dl.acm.org/profile/81100627652,1,0.3333333333333333
Ghada Alsebayel,https://dl.acm.org/profile/99660236210,1,0.3333333333333333
Danli Luo,https://dl.acm.org/profile/99659588096,1,0.1
Eve Emily Sophie Schade,https://dl.acm.org/profile/99659584203,1,0.2
Haojuan Huang,https://dl.acm.org/profile/99659584193,1,0.3333333333333333
Philip Hopkins,https://dl.acm.org/profile/99659584090,1,0.14285714285714285
Andy Krüger,https://dl.acm.org/profile/99659584079,1,0.3333333333333333
Avya Bansal,https://dl.acm.org/profile/99659584059,1,0.125
Thilo Schulz,https://dl.acm.org/profile/99659583968,1,0.3333333333333333
Mohammad Abdul Hadi,https://dl.acm.org/profile/99659586363,1,0.2
Sarah Delgado Rodriguez,https://dl.acm.org/profile/99659635587,1,0.16666666666666666
Yingqing Xu,https://dl.acm.org/profile/99659643290,1,0.16666666666666666
Zhuzhi Fan,https://dl.acm.org/profile/99659643443,1,0.25
Yunting Cheng,https://dl.acm.org/profile/99659700781,1,0.1
Sebastian Müller,https://dl.acm.org/profile/99659700686,1,0.3333333333333333
Aditya Dandekar,https://dl.acm.org/profile/99659700553,1,0.25
Saba Kheirinejad,https://dl.acm.org/profile/99659700434,1,0.14285714285714285
Ashwin Ram,https://dl.acm.org/profile/99659691491,1,0.3333333333333333
Minjeong Kim,https://dl.acm.org/profile/99659691422,1,0.2
Eleni Stefanidi,https://dl.acm.org/profile/99659687493,1,0.3333333333333333
Yu-Hsin Lin,https://dl.acm.org/profile/99659680927,1,0.125
Marit Bentvelzen,https://dl.acm.org/profile/99659680773,1,0.2
Daryl Weir,https://dl.acm.org/profile/99659673190,1,0.3333333333333333
Lucas M Silva,https://dl.acm.org/profile/99659661627,1,0.25
Nadine Wagener,https://dl.acm.org/profile/99659652506,1,0.1111111111111111
Md Sabbir Ahmed,https://dl.acm.org/profile/99659649171,1,0.2
Caroline Eckerth,https://dl.acm.org/profile/99659646082,1,0.125
Lei Dong,https://dl.acm.org/profile/99659645205,1,0.3333333333333333
Paul Streli,https://dl.acm.org/profile/99659701493,1,0.2
Minh Dinh,https://dl.acm.org/profile/99660572489,1,0.14285714285714285
Congshu Huang,https://dl.acm.org/profile/99659884459,1,0.125
Michael Holly,https://dl.acm.org/profile/99659625862,1,0.3333333333333333
Songyun Tao,https://dl.acm.org/profile/99659589548,1,0.125
Emil Woop,https://dl.acm.org/profile/99659591299,1,0.14285714285714285
Sudipro Ghosh,https://dl.acm.org/profile/99659884370,1,0.2
Sharon Rabinovich,https://dl.acm.org/profile/99659710092,1,0.25
Linwei Fan,https://dl.acm.org/profile/99659703776,1,0.125
Fang Jiang,https://dl.acm.org/profile/99659763219,1,0.3333333333333333
Michael Leitner,https://dl.acm.org/profile/99659834873,1,0.3333333333333333
Marvin Strauss,https://dl.acm.org/profile/99659883766,1,0.14285714285714285
Mathias Haimerl,https://dl.acm.org/profile/99659884090,1,0.3333333333333333
Omri Alon,https://dl.acm.org/profile/99659884430,1,0.25
Cheng Xue,https://dl.acm.org/profile/99659884424,1,0.2
Aini Putkonen,https://dl.acm.org/profile/99659884421,1,0.1111111111111111
Jindong Chen,https://dl.acm.org/profile/99659884403,1,0.3333333333333333
Sofie Kalinke,https://dl.acm.org/profile/99659884401,1,0.25
Yawen Zheng,https://dl.acm.org/profile/99659884383,1,0.2
Akash Chaudhary,https://dl.acm.org/profile/99659884381,1,0.25
Benjamin Lucas Searle,https://dl.acm.org/profile/99659884363,1,0.2
Kujin Kim,https://dl.acm.org/profile/99659610111,1,0.2
Lukas Gruler,https://dl.acm.org/profile/99659884357,1,0.25
Tom Scott,https://dl.acm.org/profile/99659884332,1,0.16666666666666666
Eyal Ginosar,https://dl.acm.org/profile/99659884326,1,0.25
Takehiro Abe,https://dl.acm.org/profile/99659884314,1,0.5
Ines Pieronczyk,https://dl.acm.org/profile/99659884303,1,0.2
Priyanka Verma,https://dl.acm.org/profile/99659884302,1,0.5
Chengshuo Xia,https://dl.acm.org/profile/99659702300,1,0.3333333333333333
Krishna Mishra,https://dl.acm.org/profile/99659884446,1,0.2
Arne Seeliger,https://dl.acm.org/profile/99659702227,1,0.3333333333333333
Maxi Heitmayer,https://dl.acm.org/profile/99659701383,1,1.0
Jun Alex Gao,https://dl.acm.org/profile/99659621232,1,0.14285714285714285
Viswam Nathan,https://dl.acm.org/profile/99659617124,1,0.125
Keshu Zhang,https://dl.acm.org/profile/99659614985,1,0.25
Lee J Yamin,https://dl.acm.org/profile/99659884492,1,0.25
Laura Bajorunaite,https://dl.acm.org/profile/99660234731,1,0.3333333333333333
Pin Chieh Chen,https://dl.acm.org/profile/99659886507,1,0.16666666666666666
Md Aashikur Rahman Azim,https://dl.acm.org/profile/99660232890,1,0.3333333333333333
Nuno Correia,https://dl.acm.org/profile/99660019803,1,0.25
Ting Han,https://dl.acm.org/profile/99659969795,1,0.25
Jakob Schwerter,https://dl.acm.org/profile/99659884667,1,0.2
Surong Li,https://dl.acm.org/profile/99659884634,1,0.3333333333333333
Maurizio Salini,https://dl.acm.org/profile/99659884614,1,0.2
Eugenie Brasier,https://dl.acm.org/profile/99659884597,1,0.3333333333333333
Ying Xu,https://dl.acm.org/profile/99659884593,1,0.3333333333333333
Laura Spillner,https://dl.acm.org/profile/99659884562,1,0.5
Surya Rawat,https://dl.acm.org/profile/99659884683,1,0.09090909090909091
Chana Fyodorov,https://dl.acm.org/profile/99659884555,1,0.25
Xinyi Wang,https://dl.acm.org/profile/99659884530,1,0.2
Fan Zhang,https://dl.acm.org/profile/99659884524,1,0.125
Naman Maheshwari,https://dl.acm.org/profile/99659884512,1,0.25
Thomas Bale,https://dl.acm.org/profile/99659884506,1,0.16666666666666666
Jan Kronenberger,https://dl.acm.org/profile/99659884501,1,0.2
Tongxin Sun,https://dl.acm.org/profile/99659884499,1,0.2
Daniele Riboli,https://dl.acm.org/profile/99659884548,1,0.25
Duy Thai Nguyen,https://dl.acm.org/profile/99659884700,1,0.09090909090909091
Frederick Choi,https://dl.acm.org/profile/99659884713,1,0.3333333333333333
Huiyu Li,https://dl.acm.org/profile/99659884715,1,0.125
Zihan Yan,https://dl.acm.org/profile/99659948837,1,0.1
Yuan Ren,https://dl.acm.org/profile/99659909598,1,0.3333333333333333
Sunyoung Kim,https://dl.acm.org/profile/99659905542,1,0.25
Andreas Schweidler,https://dl.acm.org/profile/99659887292,1,0.25
Pingju Huang,https://dl.acm.org/profile/99659887275,1,0.14285714285714285
Mohit Jain,https://dl.acm.org/profile/99659887025,1,0.25
Yujen Lee,https://dl.acm.org/profile/99659886959,1,0.2
Chenchin Lin,https://dl.acm.org/profile/99659886739,1,0.14285714285714285
Chiachen Wu,https://dl.acm.org/profile/99659886713,1,0.14285714285714285
Kristina Dawidowsky,https://dl.acm.org/profile/99659884467,1,0.2
Seyun Kim,https://dl.acm.org/profile/99660021221,1,0.14285714285714285
Lesley Ann Mathis,https://dl.acm.org/profile/99660319183,1,0.25
Elahi Hossain,https://dl.acm.org/profile/99660238446,1,0.1111111111111111
Tat Jun Chin,https://dl.acm.org/profile/99660232768,1,0.16666666666666666
Dhaval Joshi,https://dl.acm.org/profile/99660155270,1,0.25
Sarah Vöge,https://dl.acm.org/profile/99660127341,1,0.2
Yiting Ho,https://dl.acm.org/profile/99660236488,1,0.14285714285714285
Nina Trilck,https://dl.acm.org/profile/99660124197,1,0.25
Andrea Mattioli,https://dl.acm.org/profile/99660087470,1,0.5
Anna Riedmann,https://dl.acm.org/profile/99660077921,1,0.2
Chen Qiu,https://dl.acm.org/profile/99660062361,1,0.25
Michael Kuhn,https://dl.acm.org/profile/99660051400,1,0.3333333333333333
Peng Cao,https://dl.acm.org/profile/99660050653,1,0.14285714285714285
Boyin Yang,https://dl.acm.org/profile/99660049048,1,0.5
Felix Bachmann,https://dl.acm.org/profile/99660091036,1,0.2
René Schäfer,https://dl.acm.org/profile/99660237894,1,0.2
Elizabeth A Ankrah,https://dl.acm.org/profile/99660238968,1,0.25
Qingkun Su,https://dl.acm.org/profile/99660327902,1,0.2
Luca Woik,https://dl.acm.org/profile/99660572441,1,0.3333333333333333
Gregory Olsen,https://dl.acm.org/profile/99660572333,1,0.125
Kirill Sergeyevich Kondrashov,https://dl.acm.org/profile/99660572092,1,0.125
Chi Chun Su,https://dl.acm.org/profile/99660572073,1,0.2
Vanessa Tang,https://dl.acm.org/profile/99660572058,1,0.16666666666666666
Christopher Katins,https://dl.acm.org/profile/99660571765,1,0.14285714285714285
Tobias Ungerböck,https://dl.acm.org/profile/99660571665,1,0.25
Luca-Maxim Meinhardt,https://dl.acm.org/profile/99660571057,1,0.125
Yiyuan Wang,https://dl.acm.org/profile/99660571044,1,0.16666666666666666
Jonas Keppel,https://dl.acm.org/profile/99660569880,1,0.14285714285714285
Olga A Kulyk,https://dl.acm.org/profile/99660547095,1,0.16666666666666666
Tian Min,https://dl.acm.org/profile/99660490628,1,0.3333333333333333
Yong-Han Lin,https://dl.acm.org/profile/99660481557,1,0.16666666666666666
Lilit Hakobyan,https://dl.acm.org/profile/81548575656,1,0.25
Lili Tong,https://dl.acm.org/profile/99658657156,1,0.2
Anhong Guo,https://dl.acm.org/profile/99658635901,1,0.5
Masaaki Fukumoto,https://dl.acm.org/profile/81548018656,1,0.5
Christian Infante,https://dl.acm.org/profile/99659068116,1,0.16666666666666666
Jesel Garcia,https://dl.acm.org/profile/99659068084,1,0.3333333333333333
Julie H Aranda,https://dl.acm.org/profile/99659067508,1,0.5
Yoshitomo Fukatsu,https://dl.acm.org/profile/82658753457,1,0.3333333333333333
Huageng Chi,https://dl.acm.org/profile/82658748757,1,0.25
Dominik Schlarmann,https://dl.acm.org/profile/99659067591,1,0.3333333333333333
Pascal Dietrich,https://dl.acm.org/profile/99659067628,1,0.25
Eva Geurts,https://dl.acm.org/profile/99659067645,1,0.2
Aki Komori,https://dl.acm.org/profile/99659067665,1,0.25
Soumya Vardhan Singh,https://dl.acm.org/profile/82658732257,1,0.25
Xiaohang Song,https://dl.acm.org/profile/82658676057,1,0.16666666666666666
Konstantin Klamka,https://dl.acm.org/profile/81558540356,1,0.5
Jehoshaph Chandran,https://dl.acm.org/profile/99659067755,1,0.2
Tonja Katrin Machulla,https://dl.acm.org/profile/99659067813,1,0.25
Carolyn Pang,https://dl.acm.org/profile/81558581656,1,0.25
Vidya Sarangapani,https://dl.acm.org/profile/99659067842,1,0.2
Bin Liu,https://dl.acm.org/profile/82658661857,1,0.25
Muhammad Muddassir Malik,https://dl.acm.org/profile/99659067843,1,0.25
Ross Tallents,https://dl.acm.org/profile/99659067851,1,0.14285714285714285
Andreas Link,https://dl.acm.org/profile/99659067861,1,0.25
Karen S. Quigley,https://dl.acm.org/profile/99659067947,1,0.16666666666666666
Eric Corbett,https://dl.acm.org/profile/99659068033,1,0.5
Jayan Jevanesan,https://dl.acm.org/profile/99659068039,1,0.25
Paul Dendale,https://dl.acm.org/profile/99659068046,1,0.2
Woodbury Shortridge,https://dl.acm.org/profile/99659068072,1,0.2
Robin Deegan,https://dl.acm.org/profile/82658769157,1,1.0
Yuki Kubo,https://dl.acm.org/profile/99659019513,1,0.2
Paloma De Juan,https://dl.acm.org/profile/99659021906,1,0.3333333333333333
Jonathan H. Schuett,https://dl.acm.org/profile/81549539956,1,0.2
Anthony Jiminez,https://dl.acm.org/profile/99659068122,1,0.14285714285714285
Annette Mossel,https://dl.acm.org/profile/82459228257,1,0.3333333333333333
Prasad Ghone,https://dl.acm.org/profile/99659068890,1,0.125
Dhwanit Mehta,https://dl.acm.org/profile/99659068565,1,0.14285714285714285
Kiti Müller,https://dl.acm.org/profile/82659076257,1,0.25
Jonas Hartmann,https://dl.acm.org/profile/82659073757,1,0.25
Elsa Kosmack-Vaara,https://dl.acm.org/profile/81558344056,1,0.14285714285714285
Aaron Visser,https://dl.acm.org/profile/99659022175,1,0.2
Sharman Jagadeesan,https://dl.acm.org/profile/82658769957,1,0.25
Matthias Rath,https://dl.acm.org/profile/81547534556,1,0.16666666666666666
Christoffer Larsen,https://dl.acm.org/profile/99659067417,1,0.2
Marius Shekow,https://dl.acm.org/profile/99659067418,1,0.3333333333333333
Kenichi Yamazaki,https://dl.acm.org/profile/81543482556,1,0.5
Narendra Parmar,https://dl.acm.org/profile/99659068410,1,0.125
Topi Hurtig,https://dl.acm.org/profile/81543286756,1,1.0
Simon Pageaud,https://dl.acm.org/profile/99659068441,1,0.2
Mikkel Lyderik,https://dl.acm.org/profile/99659068489,1,0.2
Yuanfu Shao,https://dl.acm.org/profile/99659068566,1,0.16666666666666666
Carlos E. Tejada,https://dl.acm.org/profile/99659068879,1,0.14285714285714285
Ayelet Gal-Oz,https://dl.acm.org/profile/82258860057,1,0.2
Anas Al-Nuaimi,https://dl.acm.org/profile/82658607157,1,0.16666666666666666
Houssem Saidi,https://dl.acm.org/profile/99659068579,1,0.3333333333333333
Mengju Hsieh,https://dl.acm.org/profile/99659068310,1,0.3333333333333333
Oliver Wiese,https://dl.acm.org/profile/99659068586,1,0.5
Safia Baig,https://dl.acm.org/profile/99659068587,1,0.5
Sabir Akhadov,https://dl.acm.org/profile/99659068595,1,0.25
Yang Wang,https://dl.acm.org/profile/82458950557,1,0.25
Justyna Medrek,https://dl.acm.org/profile/99659068601,1,0.3333333333333333
Sangeeta Gajendra,https://dl.acm.org/profile/99659068741,1,0.14285714285714285
Yomna Aly,https://dl.acm.org/profile/99659068823,1,0.16666666666666666
Gabrielė Kasparavičiūtė,https://dl.acm.org/profile/99659068837,1,0.25
Goudam Muralitharam,https://dl.acm.org/profile/99659068875,1,0.14285714285714285
Kate Devlin,https://dl.acm.org/profile/99658764511,1,0.5
Henrik Detjen,https://dl.acm.org/profile/99658764625,1,0.2
Alaeddin Nassani,https://dl.acm.org/profile/99658657700,1,0.2
Bo Zhou,https://dl.acm.org/profile/83458886657,1,0.14285714285714285
Jijung Lim,https://dl.acm.org/profile/81548019677,1,0.5
Kostadin Kushlev,https://dl.acm.org/profile/99658747463,1,0.3333333333333333
Sangkeun Park,https://dl.acm.org/profile/82858787057,1,0.25
Md Tanvir Aumi,https://dl.acm.org/profile/83458771557,1,0.5
Marc Hesenius,https://dl.acm.org/profile/81548008678,1,0.25
Yuuki Nishiyama,https://dl.acm.org/profile/99658747404,1,0.125
Fabian Okeke,https://dl.acm.org/profile/99658744384,1,0.25
Kaori Ikematsu,https://dl.acm.org/profile/81557296256,1,0.2
Aldo Gomero,https://dl.acm.org/profile/81548019988,1,0.3333333333333333
Ella Peltonen,https://dl.acm.org/profile/99658988287,1,0.14285714285714285
Bo Zhang,https://dl.acm.org/profile/81557387056,1,0.25
Mohsin Yusuf Ahmed,https://dl.acm.org/profile/99658990906,1,0.14285714285714285
Xiang Chen,https://dl.acm.org/profile/99658987051,1,0.25
Iyubanit Rodríguez,https://dl.acm.org/profile/99658985987,1,0.25
Anastasia Kazakova,https://dl.acm.org/profile/81548020561,1,0.2
Bahareh Barati,https://dl.acm.org/profile/99658985813,1,0.2
David Sellitsch,https://dl.acm.org/profile/99658985405,1,0.25
Markus Funk,https://dl.acm.org/profile/83458955757,1,0.3333333333333333
Agon Bexheti,https://dl.acm.org/profile/83458959857,1,0.25
Jeremiah Smith,https://dl.acm.org/profile/83458907657,1,0.2
Sanjay Ghosh,https://dl.acm.org/profile/82858729057,1,0.125
María Solórzano,https://dl.acm.org/profile/82659110457,1,0.3333333333333333
Joongyum Kim,https://dl.acm.org/profile/99658983283,1,0.16666666666666666
Julio Vega,https://dl.acm.org/profile/99659005924,1,0.125
Kyungsik Han,https://dl.acm.org/profile/99658997188,1,0.16666666666666666
Akhil Mathur,https://dl.acm.org/profile/81548006572,1,0.5
Per Møller Nielsen,https://dl.acm.org/profile/99658744621,1,0.2
Takashi Kikuchi,https://dl.acm.org/profile/99658985055,1,0.2
Christina Anna Hochleitner,https://dl.acm.org/profile/81548015673,1,0.16666666666666666
Weichen Chu,https://dl.acm.org/profile/83358860257,1,0.16666666666666666
Yulong Bian,https://dl.acm.org/profile/99659007132,1,0.125
Junchi Yan,https://dl.acm.org/profile/99658752302,1,0.14285714285714285
Stefan Geisler,https://dl.acm.org/profile/99658982258,1,0.2
Nazir Saleheen,https://dl.acm.org/profile/99658749747,1,0.125
Jennifer Cooper,https://dl.acm.org/profile/99658747908,1,0.16666666666666666
Chu Luo,https://dl.acm.org/profile/99658747844,1,0.16666666666666666
Julian Steil,https://dl.acm.org/profile/99658749843,1,0.25
Erik Paluka,https://dl.acm.org/profile/83058935957,1,0.16666666666666666
Tim Claudius Stratmann,https://dl.acm.org/profile/83058698457,1,0.2
Ramik Sadana,https://dl.acm.org/profile/81557280356,1,0.5
Dimitris Spathis,https://dl.acm.org/profile/99658747701,1,0.2
Tobias Müller,https://dl.acm.org/profile/99658957730,1,0.25
Parisa Pour Rezaei,https://dl.acm.org/profile/99658974744,1,0.3333333333333333
Philipp Matthias Müller,https://dl.acm.org/profile/99658975754,1,0.25
Daniel A. Epstein,https://dl.acm.org/profile/83458899257,1,0.25
Joshua Newn,https://dl.acm.org/profile/99658770761,1,0.125
Zhijie Yan,https://dl.acm.org/profile/81548018662,1,0.16666666666666666
Hiroki Watanabe,https://dl.acm.org/profile/83458879257,1,0.2
Marc Busch,https://dl.acm.org/profile/81556589856,1,0.16666666666666666
Chengxiong Ruan,https://dl.acm.org/profile/99658757570,1,0.16666666666666666
Te Yen Wu,https://dl.acm.org/profile/99658755390,1,0.1
Lei Shi,https://dl.acm.org/profile/99658757652,1,0.25
Weitao Xu,https://dl.acm.org/profile/99658759181,1,0.3333333333333333
Darshan Santani,https://dl.acm.org/profile/83358937157,1,0.14285714285714285
Silke Haßreiter,https://dl.acm.org/profile/81548019684,1,0.25
Quentin Roy,https://dl.acm.org/profile/81556833156,1,0.2
Surjya Ghosh,https://dl.acm.org/profile/99658750759,1,0.25
Cary S Feria,https://dl.acm.org/profile/81548019678,1,0.5
Kazumasa Okabe,https://dl.acm.org/profile/99658762006,1,0.25
Giancarlo Valentin,https://dl.acm.org/profile/83458805757,1,0.125
Tom Yeh,https://dl.acm.org/profile/81557134256,1,0.5
Lingzhi Wang,https://dl.acm.org/profile/81546981456,1,0.2
Hendrik Müller,https://dl.acm.org/profile/81547000556,1,0.3333333333333333
Karsten Seipp,https://dl.acm.org/profile/81557724256,1,0.5
Xinglin Zhang,https://dl.acm.org/profile/84459189657,1,0.3333333333333333
Maximilian Schrapel,https://dl.acm.org/profile/99658695649,1,0.3333333333333333
Christian Cherek,https://dl.acm.org/profile/99658695969,1,0.2
Thijs Roumen,https://dl.acm.org/profile/99658700053,1,0.25
Sebastian Weise,https://dl.acm.org/profile/81548025276,1,0.14285714285714285
Florian Schaub,https://dl.acm.org/profile/81548024188,1,0.2
Zachary Rubin,https://dl.acm.org/profile/81552764656,1,0.14285714285714285
